   288	2021-08-07 12:18:23	x265 3.5-1
   289	2021-08-07 12:18:23	xvidcore 1.3.7-2
   290	2021-08-07 12:18:23	zita-resampler 1.8.0-1
   291	2021-08-07 12:18:23	zvbi 0.2.35-4
   292	2021-08-07 12:18:23	zxing-cpp 1.2.0-1
   293	2021-08-07 12:18:24	cups-pdf 3.0.1-6
   294	2021-08-07 12:18:24	cups-pk-helper 0.2.6-4
   295	2021-08-07 12:18:24	ffmpegthumbnailer 2.2.2-2
   296	2021-08-07 12:18:24	gsfonts 20200910-2
   297	2021-08-07 12:18:24	gutenprint 5.3.4-1
   298	2021-08-07 12:18:24	gvfs-afc 1.48.1-1
   299	2021-08-07 12:18:24	gvfs-gphoto2 1.48.1-1
   300	2021-08-07 12:18:24	gvfs-mtp 1.48.1-1
   301	2021-08-07 12:18:24	gvfs-nfs 1.48.1-1
   302	2021-08-07 12:18:24	gvfs-smb 1.48.1-1
   303	2021-08-07 12:18:24	ijs 0.35-3
   304	2021-08-07 12:18:24	jbig2dec 0.19-1
   305	2021-08-07 12:18:24	libappindicator-gtk3 12.10.0.r296-1
   306	2021-08-07 12:18:24	libatasmart 0.19-5
   307	2021-08-07 12:18:24	libcdio-paranoia 10.2+2.0.1-2
   308	2021-08-07 12:18:24	libidn 1.38-1
   309	2021-08-07 12:18:24	libindicator-gtk3 12.10.1-9
   310	2021-08-07 12:18:24	libmad 0.15.1b-9
   311	2021-08-07 12:18:24	libnfs 4.0.0-4
   312	2021-08-07 12:18:24	libopenraw 0.3.0-1
   313	2021-08-07 12:18:24	libpaper 1.1.28-1
   314	2021-08-07 12:18:24	libyaml 0.2.5-1
   315	2021-08-07 12:18:24	mailcap 2.1.53-1
   316	2021-08-07 12:18:24	md4c 0.4.8-1
   317	2021-08-07 12:18:24	mtpfs 1.1-4
   318	2021-08-07 12:18:24	networkmanager-openconnect 1.2.7dev+65+gca4187c-1
   319	2021-08-07 12:18:24	networkmanager-pptp 1.2.9dev+10+gb41b0d0-4
   320	2021-08-07 12:18:24	networkmanager-vpnc 1.2.7dev+20+gdca3aea-2
   321	2021-08-07 12:18:24	openresolv 3.12.0-1
   322	2021-08-07 12:18:24	tslib 1.22-1
   323	2021-08-07 12:18:24	ttf-dejavu 2.37+18+g9b5d1b2f-3
   324	2021-08-07 12:18:24	ttf-droid 20121017-10
   325	2021-08-07 12:18:24	tumbler 4.16.0-3
   326	2021-08-07 12:18:24	xcb-util-image 0.4.0-3
   327	2021-08-07 12:18:24	xcb-util-keysyms 0.4.0-3
   328	2021-08-07 12:18:24	xcb-util-renderutil 0.3.9-3
   329	2021-08-07 12:18:24	xcb-util-wm 0.4.1-3
   330	2021-08-07 12:18:24	xdg-user-dirs 0.17-3
   331	2021-08-07 12:18:25	adobe-source-sans-fonts 3.046-1
   332	2021-08-07 12:18:25	arc-darkest-theme-git r172.c8bdaead59-1
   333	2021-08-07 12:18:25	atkmm 2.28.2-2
   334	2021-08-07 12:18:25	awesome-terminal-fonts 1.1.0-4
   335	2021-08-07 12:18:25	bash-completion 2.11-2
   336	2021-08-07 12:18:25	cairomm 1.14.3-2
   337	2021-08-07 12:18:25	dconf-editor 3.38.3-1
   338	2021-08-07 12:18:25	dmidecode 3.3-1
   339	2021-08-07 12:18:25	file-roller 3.40.0-1
   340	2021-08-07 12:18:25	gconf 3.2.6+11+g07808097-10
   341	2021-08-07 12:18:25	gksu 2.0.2-6
   342	2021-08-07 12:18:25	gparted 1.3.1-1
   343	2021-08-07 12:18:25	gtk2 2.24.33-2
   344	2021-08-07 12:18:25	gtk-engine-murrine 0.98.2-4
   345	2021-08-07 12:18:25	gtk-engines 2.21.0-5
   346	2021-08-07 12:18:25	gtkmm3 3.24.5-2
